loan_status,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,pub_rec,revol_bal,revol_util
0,12.69,542.28,65000,0.65,0,1,0,1815,4
0,20.3,319.94,70000,13.23,2,2,0,6747,96.4
0,12.42,269.49,33000,19.2,0,0,0,11535,84.2
0,18.25,638.25,80000,15.31,0,1,0,25185,84.2
0,17.27,531.21,150000,10.11,0,3,0,6484,49.9
0,9.91,254.44,50000,3.31,0,3,0,5845,18.2
0,20.89,626.21,125000,23.37,0,1,0,35813,81.6
0,14.27,351.13,45000,18.32,0,1,0,3470,23.4
0,15.96,267.27,55000,0.55,0,2,0,763,2.6
0,8.9,119.09,72000,21.82,0,0,0,140967,27.9
0,8.9,214.87,50000,18.36,0,0,0,9075,44.3
0,17.27,249.98,46500,14.71,0,1,1,18081,75.7
0,7.9,206.34,73171,4.54,0,0,0,2886,5.9
0,18.64,360.41,65000,8.46,0,1,0,564,70.5
0,14.27,351.13,81012,5.08,0,0,1,9954,48.1
0,12.69,361.52,45000,6.05,0,1,0,5895,33.1
0,21.67,873.02,67000,24.29,0,0,0,36398,89.2
0,21.67,960.11,250000,14.25,2,0,0,79792,86.6
0,11.71,662.95,150000,12.61,0,0,0,17912,30.8
0,14.27,702.26,60000,0.2,2,2,0,828,6.4
0,22.06,630.49,53000,23.41,1,0,0,10351,98.6
0,19.42,248.64,50400,16.95,0,1,1,8548,54.4
0,14.27,392.1,33535,22.36,0,1,0,23761,77.9
0,14.27,327.72,75000,5.6,0,0,0,14602,35.9
0,14.27,795.89,145000,4.97,0,2,0,8974,21
0,12.42,786.01,80000,21,0,0,0,19339,22.7
0,10.65,431.37,66000,21,0,0,0,14842,62.6
0,13.49,322.07,72000,8.65,0,0,0,10352,73.4
0,12.69,564.87,184000,5.56,0,1,0,69539,17.8
0,19.91,697.46,58300,23.22,0,1,1,15411,64.8
0,12.69,451.9,45000,22.16,0,1,0,18020,26.8
0,10.65,388.23,60000,11.12,0,0,0,3150,10.6
0,18.25,638.25,83000,8.13,0,1,1,3626,25.2
0,18.25,510.6,91140,13.61,0,0,0,30789,85.7
0,12.42,404.24,75000,24.02,0,3,0,3026,7.6
0,14.27,280.91,70000,16.73,0,2,0,5108,10.9
0,14.27,819.3,60000,13.62,0,1,0,28707,57.8
0,22.35,973.64,240000,3.9,1,2,0,37474,78.6
0,17.27,231.24,22000,19.53,0,1,0,8091,78.6
0,14.27,286.76,55000,21.43,0,2,0,14453,46.2
0,19.03,908.5,400000,6.16,1,1,0,58644,41.7
0,17.27,531.21,40000,21.57,0,0,0,13493,48.2
0,12.69,334.41,38000,12.28,0,0,0,20828,59
0,14.65,283.28,63000,23.01,0,1,0,13304,65.9
0,11.71,416,60000,21.98,0,0,0,21358,59
0,13.49,299.07,66000,5.91,0,0,0,3571,77.6
0,17.58,372.45,99996,21.25,0,1,0,19314,96.1
0,11.71,397.77,59000,18.65,0,0,0,30583,48.7
0,15.96,728.91,135000,2.61,0,1,0,9343,27.4
0,22.06,680.96,69600,23.62,0,1,0,19587,95.1
0,19.91,317.33,36000,11.73,0,0,0,10828,88.5
0,17.27,874.93,122000,21.84,0,3,0,22170,40.8
0,11.71,751.34,65000,11.39,0,0,0,33694,40.6
0,7.9,242.75,50000,12.55,0,0,0,20546,26.4
0,19.42,369.69,55000,23.32,0,0,0,6474,49
0,8.9,352.07,36300,7.47,0,0,0,303,1.5
0,19.91,740.43,100000,17.3,0,1,0,41339,91.5
0,15.96,485.94,70000,6.87,0,2,0,10116,74.4
0,19.91,481.94,33000,15.38,3,1,0,313,13
0,10.65,86.28,75000,11.34,0,1,0,11509,34.8
0,20.3,933.14,100904,19.88,0,1,0,8430,45.6
0,21.28,408.17,40000,7.53,0,0,0,0,0
0,17.58,120.8,26000,9.83,0,0,0,4327,55.5
0,18.25,438.48,48000,10.75,0,0,0,11068,96.2
0,17.58,478.15,100000,9.53,0,2,0,19066,44.5
0,12.42,471.61,90000,7.04,0,2,0,4781,14.6
0,17.58,251.03,82400,15.83,0,2,0,18942,39.7
0,14.65,330.5,118354.61,18.85,0,1,0,26533,65.2
0,13.49,276.06,100000,9.3,0,0,0,15578,72.1
0,8.9,124.26,54000,2.62,0,0,0,5098,13.6
0,15.96,291.57,50000,18.65,0,1,0,6693,32.2
0,10.65,496.08,69500,14.45,0,0,0,12859,29.2
0,13.49,353.13,48000,25.93,0,3,0,17580,67.9
0,17.27,439.97,40000,15.57,0,0,0,17816,43.7
0,16.77,463.68,37500,20.26,0,3,0,24149,69.7
0,13.49,460.1,71000,14.97,0,0,0,17795,85.6
0,18.64,772.29,94325,8.52,0,0,0,29333,83.3
0,13.49,103.53,37200,18.16,1,1,0,3102,23.3
0,19.03,441.28,175000,2.48,0,3,0,11246,53.6
0,18.25,612.72,228000,9.13,0,1,0,131006,74.6
0,13.49,347.95,55000,19.7,0,2,0,12732,73.6
0,9.91,254.44,30000,8.8,0,1,0,8935,38.7
0,18.64,308.92,60000,13.74,0,1,0,9913,96.2
0,20.3,933.14,136000,2.56,0,2,0,8857,59
0,14.27,585.22,48000,13.13,0,0,0,7108,56.4
0,8.9,269.23,47000,16.19,0,0,0,274,1
0,12.42,696.18,96000,14.14,0,0,0,24593,64.5
0,10.65,271.77,55172,19.36,0,0,0,23020,30.5
0,19.42,340.24,65000,8.62,0,0,0,14558,95.8
0,14.65,264.4,50000,4.97,0,1,0,9309,36.4
0,10.65,539.21,57600,17.06,0,0,0,11195,48.3
0,12.69,677.85,103800,3.99,0,5,0,16399,22.5
0,19.03,622.97,155000,18.53,0,2,0,26931,78.7
0,21.67,257.86,60000,13.26,0,2,0,5077,79.3
0,14.27,468.17,97500,12.58,0,0,0,19002,71.8
0,11.71,419.87,76700,11.37,0,0,0,19030,53.3
0,14.27,585.22,62000,24.45,0,1,0,47749,51.1
0,15.27,598.3,60000,12.1,0,1,0,38093,87.2
0,15.27,335.05,42000,21.91,0,1,0,2907,18.1
0,17.27,874.93,92000,14.22,0,1,0,38500,67.7
0,19.42,523.45,75000,23.82,0,0,0,40882,55.1
0,11.71,662.95,150000,3.02,0,1,0,24574,30.2
0,12.69,451.9,102000,23.87,0,0,0,24796,31.2
0,17.58,603.98,80000,13.92,0,2,0,341,7.4
0,15.96,728.91,55000,15.4,0,6,0,2134,15.6
0,11.71,396.67,35880,5.45,0,1,0,10376,16.2
0,17.27,238.11,50000,7.03,0,2,1,6797,33.8
0,14.27,702.26,57048,14.49,0,1,0,28285,49.2
0,8.9,310.65,96000,15.45,0,0,0,7,0.1
0,16.77,519.32,110256,20.17,0,1,0,103774,64.3
0,10.65,111.08,50400,15.74,0,0,0,15902,54.6
0,11.71,464.07,65000,18.33,0,0,0,37313,56.3
0,14.27,702.26,93000,18.65,0,1,0,43209,41.3
0,12.42,673.72,81996,18.56,0,0,0,4575,20.4
0,17.27,374.97,50000,15.84,0,1,0,12449,59.6
0,11.71,530.36,95000,9.06,0,0,0,927,20.6
0,15.27,478.64,90000,20.03,0,1,0,22329,76.7
0,11.71,331.48,45000,20.8,0,0,0,22486,89.6
0,19.91,528.88,175000,14.02,1,0,0,19099,66.3
0,14.27,280.91,80000,5.2,0,2,0,4614,5.2
0,11.71,353.58,48000,14.3,0,0,0,17034,79.6
0,18.25,459.54,78000,14.6,1,2,0,7747,83.3
0,13.49,805.17,95000,0.64,0,1,0,1265,1.8
0,19.42,844.06,64480,20.99,1,0,0,17264,72.5
0,12.69,469.97,78500,7.08,0,0,0,13197,49.8
0,15.96,60.75,40296,22.6,0,2,0,4709,76
0,10.65,539.21,116000,3.55,0,0,0,34006,43.5
0,16.77,346.21,99000,13.47,0,0,0,12318,91.9
0,13.49,402.59,35000,17.42,0,0,0,867,57.8
0,12.69,790.82,120996,8.68,0,2,0,9854,22.4
0,13.49,446.87,50000,8.71,0,2,0,11738,34.3
0,21.28,344.23,135696,21.9,0,1,0,45843,96.8
0,9.91,220.51,42000,2.03,0,0,0,1656,13.4
0,19.42,785.17,98000,8.45,1,0,0,11087,40.3
0,12.69,451.9,55000,29.26,0,0,0,18865,66.4
0,11.71,265.18,59800,13.55,0,2,0,6001,24.2
0,11.71,364.62,38400,5.81,0,0,0,4763,33.3
0,21.67,685.8,60000,16.92,0,2,1,10394,88.1
0,19.03,454.25,35004,11.59,0,2,0,4199,49.4
0,10.65,431.37,53000,19.29,0,0,0,14546,51.4
0,18.25,408.48,74000,23.25,0,0,0,34836,92.9
0,17.27,349.98,72000,20.35,0,1,0,9218,35.7
0,11.71,773.44,75000,11.41,0,0,0,55145,43.4
0,19.03,389.36,86945,10.72,1,3,1,5658,72.9
0,16.77,316.54,81708,14.22,1,1,0,905,75.4
0,17.27,319.98,46200,15.12,0,0,0,5523,33.9
0,16.77,395.67,62000,16.65,0,0,0,31347,85.6
0,11.71,331.48,80000,5.28,0,0,0,578,1.9
0,19.03,908.5,125000,18.06,0,1,0,60051,88.8
0,21.67,641.9,55000,10.65,1,0,0,7532,73.1
0,18.64,180.21,39000,9.75,0,0,0,4059,36.9
0,11.71,265.18,85000,7.06,0,0,1,12670,43.7
0,14.27,339.43,39960,29.43,0,5,0,11351,23.4
0,21.67,384.05,65000,2.66,2,1,0,4479,23.5
0,18.25,428.9,82296,13.41,1,0,0,11091,53.1
0,14.65,306.89,178000,10.89,0,2,0,8666,81
0,17.58,279.34,30000,23.68,0,2,0,13068,54.2
0,18.25,306.36,180000,12.51,0,3,0,35433,37.8
0,12.69,790.82,185000,13.32,0,1,0,7909,12.8
0,20.89,431.87,94000,8.04,1,0,0,4628,92.6
0,17.27,149.99,68000,20.45,0,2,0,13597,71.2
0,18.64,901.01,80000,22.72,0,1,0,13415,60.7
0,10.65,647.05,171996,15.17,0,0,0,48974,0.4
0,19.42,78.52,33996,3.04,1,1,0,2265,70.8
0,12.69,564.87,87300,4.15,0,2,0,0,0
0,17.27,539.96,72660,19.82,0,2,0,6763,65
0,20.89,944.71,85000,24.54,0,2,0,9449,76.8
0,22.35,834.55,158000,18.46,0,3,0,66501,72.7
0,12.69,480.14,56508,14.74,1,0,0,21361,39.2
0,19.03,729.4,98400,21.23,0,0,0,46169,75.4
0,12.69,790.82,66000,20.2,0,1,0,12059,16.8
0,13.49,419.27,49000,10.21,0,4,0,0,0
0,12.42,449.15,75000,14.83,0,2,0,988,6.7
0,15.27,502.57,105687.5,13.07,0,1,0,29595,74.2
0,14.27,660.12,54000,25.09,0,1,0,18587,47.4
0,12.42,359.32,77000,4.74,2,1,0,12688,8.9
0,14.65,236.07,41904,12.54,0,2,0,9917,80
0,18.25,306.36,35000,12.14,0,2,0,2397,20
0,11.71,583.4,85000,9.66,0,3,0,1619,6.9
0,14.65,283.28,80400,13.68,0,1,0,20659,37.8
0,10.65,207.06,102400,11.26,0,1,0,54211,28.3
0,18.64,252.29,56000,14.23,1,0,0,29289,88.8
0,19.42,785.17,100000,6.58,0,0,0,13363,89.1
0,11.71,441.97,120000,19.42,0,0,0,9423,39.1
0,10.65,284.71,60000,17.26,0,1,0,7795,36.9
0,12.69,298.25,26400,18.05,0,1,0,4917,30
0,15.96,291.57,60000,11.82,1,1,0,12932,60.1
0,18.25,454.43,80000,14.12,0,1,0,6646,36.7
0,9.91,318.05,70000,3.02,0,1,0,6307,24.5
0,13.49,345.08,80000,13.39,0,1,0,7664,25.9
0,11.71,419.87,57500,13.79,0,0,0,16348,20.2
0,20.3,639.87,90000,5.49,0,0,0,8178,38.9
0,21.67,877.82,138000,6.04,1,2,0,4040,32.1
0,21.28,816.34,100000,14.84,0,2,0,16566,84.5
0,12.42,471.61,96575,21.43,0,1,0,39276,51.5
0,10.65,539.21,60000,10.38,0,0,0,3233,26.5
0,20.3,319.94,27576,10.31,0,1,0,9847,98.5
0,12.69,271.14,57000,7.14,0,0,0,7816,68
0,13.49,414.09,72000,19.1,0,0,0,16487,74.8
0,16.77,346.21,147000,12.89,1,1,0,4980,47.4
0,23.52,364.68,42000,20.89,0,1,0,30979,98.3
0,15.96,151.86,43000,16.72,1,1,0,3300,70.2
0,21.28,680.28,72000,20.68,0,1,0,20199,60.3
0,19.42,366.42,46500,15.14,1,0,0,10699,66.9
0,13.49,805.17,84400,5.89,0,2,0,17644,37.8
0,12.42,673.72,115000,12.07,0,0,0,31496,55.8
0,17.27,499.96,92800,16.34,0,2,0,25714,80.1
0,17.27,344.98,33300,14.52,0,1,0,5872,91.7
0,12.42,449.15,65000,10.23,0,3,0,400,1.1
0,12.42,673.72,100000,24.23,0,0,0,16930,44.6
0,17.27,337.48,65000,23.65,1,2,0,14804,90.8
0,19.42,916.03,290000,8.78,0,1,0,22384,72.8
0,13.49,255.36,27228,20.27,0,2,0,19580,40.3
0,12.42,774.22,100000,11.67,0,4,0,9815,14.1
0,7.9,242.75,52000,9.69,0,0,0,5186,21.7
0,11.71,110.5,96984,15.7,0,0,0,23441,93.4
0,15.27,287.19,45000,16.51,0,2,0,3700,35.2
0,14.27,386.24,33000,19.71,0,0,0,22006,52.5
0,12.69,790.82,100000,9.67,0,1,0,4486,7.7
0,15.96,765.35,132000,6.01,0,6,0,33690,41.7
0,17.58,629.14,116000,19.12,0,0,0,28687,77.1
0,9.91,530.07,55000,10.71,0,0,0,6742,12
0,11.71,662.95,145000,8.02,0,1,0,6914,62.9
0,17.58,503.32,51000,21.34,0,0,0,19779,70.9
0,10.65,323.53,95000,7.3,0,0,0,2886,11.6
0,21.67,425.19,35000,20.4,0,1,0,7471,93.4
0,19.91,211.56,70000,2.43,1,1,0,4420,90.2
0,12.69,325.37,88000,22.42,0,1,0,22581,43.4
0,18.25,506.77,65000,17.94,0,0,0,12289,76.8
0,7.9,256.91,70000,19.47,0,0,0,14787,34.3
0,15.27,134.02,100800,18.7,0,1,0,39339,83.8
0,20.89,944.71,150000,12.23,1,1,0,10078,16.4
0,20.3,631.21,96000,19.27,0,1,0,14191,99.9
0,18.64,386.15,66000,3.31,0,0,0,1,0.2
0,19.42,246.02,144000,8.68,1,3,0,64161,36.4
0,14.65,472.14,55000,4.06,0,1,0,9256,51.9
0,10.65,366.67,82882,10.94,0,0,0,35005,55
0,7.9,289.27,38400,20.09,0,0,0,9282,12
0,10.65,431.37,100000,12.26,0,0,0,7124,49.5
0,15.27,287.19,25000,11.47,0,1,0,1961,57.7
0,14.65,382.43,55000,20.75,0,1,0,6261,40.9
0,12.69,361.52,30000,10.88,0,0,0,319,12.8
0,12.42,314.41,78000,6.71,0,0,0,2565,8.9
0,14.65,708.2,66936,19.9,0,4,0,38244,74.3
0,12.69,49.71,32004,23.77,0,0,0,2947,60.1
0,22.11,830.45,725000,5.4,0,2,0,62892,70.3
0,18.64,772.29,68000,2.12,1,2,0,3082,16.2
0,20.3,319.94,245000,8.78,0,0,0,2900,40.6
0,19.42,494.01,53700,23.93,0,2,0,13504,28.9
0,16.77,286.86,69000,18.16,0,2,0,2116,70.5
0,7.9,343.89,41640,9.14,1,0,0,4500,11.7
0,13.49,159.89,24780,3.15,1,0,0,698,36.7
0,18.25,382.95,135000,10.28,0,2,0,20767,65.3
0,20.89,809.75,215004,15.86,0,0,0,86385,91.8
0,17.27,318.73,70000,20.59,0,0,0,6388,55.5
0,13.49,460.1,39000,24.74,0,0,0,13168,62.7
0,11.71,773.44,100000,14.12,0,0,0,32578,25.1
0,21.28,489.8,65000,23.56,0,0,0,10338,98.5
0,23.91,574.32,135000,9.47,2,0,0,11168,98.8
0,16.77,311.59,97400,7.98,2,0,0,2283,87.8
0,12.42,673.72,100000,18.66,0,4,0,50747,22.8
0,15.27,344.62,42000,4.43,0,2,0,7805,33.2
0,18.25,306.36,119000,9.13,1,0,0,13997,72.5
0,9.91,487.67,66996,8.15,0,0,0,4822,14.6
0,12.69,338.93,54000,15.8,0,2,0,18592,15.5
0,21.67,822.95,80000,14.73,1,2,0,21093,31.8
0,10.65,409.26,58172,10.54,0,0,0,16383,83.6
0,17.58,301.99,80000,13.39,4,1,0,5419,63.8
0,11.71,508.26,46000,7.41,0,1,0,5984,10.7
0,17.27,349.98,72000,15.72,0,3,0,11687,65.7
0,10.65,388.23,83004,9.44,0,0,0,16540,27.2
0,12.69,338.93,85000,12.25,0,3,0,4664,49.1
0,17.27,87.5,29004,19.32,0,1,0,5829,37.9
0,14.65,283.28,120000,10.08,0,2,0,30326,82.3
0,15.27,335.05,80000,9.09,0,1,0,6832,60.5
0,12.69,564.87,175000,18,0,4,0,18099,37.2
0,10.65,323.53,35000,9.87,0,0,0,3191,12.7
0,7.9,242.75,80000,1.88,0,0,0,3364,24.2
0,15.96,485.94,97000,11.54,0,2,0,10899,35.4
0,17.58,377.49,65000,13.86,0,1,0,8932,83.5
0,22.35,666.95,71000,22.8,0,0,0,15773,97.4
0,11.71,148.06,40000,4.86,0,0,0,144,0.8
0,12.42,628.81,72000,29.3,0,0,0,21439,45.4
0,11.71,523.73,63000,20.23,0,0,0,2574,9.2
0,12.69,718.52,75000,0.45,0,1,0,1401,7.3
0,22.74,123.39,34000,4.45,0,2,0,1946,64.1
0,21.67,153.62,45000,4.16,0,0,1,7645,65.9
0,13.49,511.86,80000,19.2,0,0,0,45813,87.1
0,18.64,772.29,70000,4.47,0,0,0,9249,82.6
0,19.42,366.42,51000,20.45,0,1,0,9469,75.2
0,16.77,618.23,55620,8.44,0,1,0,12438,30.8
0,12.42,269.49,65000,14.16,0,0,0,12200,38.9
0,8.9,248.52,100000,12.2,1,0,0,10343,22
0,15.96,773.25,49067.2,20.01,0,1,0,22365,54.8
0,11.71,441.97,210000,8.68,0,0,0,18044,52.6
0,15.96,485.94,53920,23.95,0,1,0,23138,80.3
0,15.96,303.72,63600,13.87,1,3,0,11439,70.2
0,13.49,797.69,120000,17.72,0,1,0,17688,40.3
0,14.27,468.17,55000,26.4,0,2,0,13440,90.2
0,13.49,805.17,85000,8.98,0,2,0,9178,12.2
0,13.49,419.84,38500,24.41,0,0,0,16557,54.3
0,11.71,353.58,39000,23.02,0,0,0,12983,52.4
0,17.27,354.35,80000,16.34,0,1,0,18272,60.5
0,9.91,279.88,66000,20.36,0,0,0,10325,45.9
0,16.77,474.8,65000,21.21,0,3,1,7390,37.3
0,15.96,291.57,52000,8.98,0,1,0,8881,58.8
0,18.64,489.12,75000,18.03,0,0,0,53966,97.8
0,23.13,771.65,61859,22.89,0,1,0,14384,94
0,14.65,531.15,45000,2.51,0,2,0,4079,49.1
0,16.77,445.13,100000,6.91,0,0,0,15588,57.3
0,11.71,508.26,90000,28.92,0,1,0,7634,9
0,17.58,301.99,36000,24.2,1,3,0,0,0
0,9.91,50.89,132000,14.46,0,1,0,2320,7.5
0,9.91,254.44,90000,24.01,0,2,0,31441,55.9
0,14.65,283.28,75000,6.35,0,1,0,14899,64.8
0,18.64,423.48,38000,16.01,0,2,0,11907,46.1
0,12.69,451.9,60000,24.36,0,1,0,23250,29.3
0,11.71,397.77,55000,2.03,0,0,0,187,1.3
0,14.27,491.58,64000,11.27,0,0,0,19431,85.2
0,8.9,289.94,125000,8.21,0,0,0,7262,24.4
0,19.03,311.49,56000,24.45,0,2,0,15458,63.5
0,19.42,353.33,36996,9.47,0,0,0,8359,62.4
0,19.42,83.76,42100,3.62,0,0,0,579,28.9
0,12.69,790.82,146885,7.95,0,2,0,33171,55.5
0,7.9,303.43,52000,6.42,0,0,0,16159,38
0,17.27,624.95,55000,6.09,1,0,0,4065,84.7
0,14.65,283.28,71500,21.42,0,1,0,8995,41.8
0,20.89,944.71,80000,24.39,0,1,0,27850,93.8
0,12.42,269.49,85000,14.12,0,0,0,7396,40.4
0,13.49,584.32,400000,3.87,0,2,0,66376,1.3
0,18.25,413.58,47052,19.43,0,0,0,19330,77
0,18.64,321.79,80000,16.77,0,3,0,31682,75.8
0,11.71,662.95,116000,13.85,0,2,0,17286,21.5
0,18.25,638.25,90000,2.88,0,3,1,8410,28.9
0,22.06,967.86,72000,21.08,2,3,0,21366,35.9
0,17.27,599.96,98400,23.23,0,0,0,42791,54
0,11.71,486.16,46000,18.44,0,0,0,17323,38.8
0,12.69,311.81,86400,1.18,0,1,0,1945,23.2
0,13.49,368.08,60000,21.7,0,0,0,9688,74.5
0,7.9,309.5,40000,25.23,0,0,0,124659,8.8
0,19.03,311.49,80000,15.29,0,3,0,12433,69.5
0,20.89,404.88,31000,11.19,0,0,0,10362,80.3
0,11.71,773.44,106000,2.83,0,0,0,39002,49.6
0,16.77,228.75,124000,6.5,2,1,0,6865,73.8
0,17.27,399.97,88000,13.79,0,0,0,21769,65.4
0,14.65,283.28,42000,15.57,0,1,0,6846,57
0,10.65,297.65,60000,6.74,0,2,0,16476,46.4
0,14.65,377.71,35000,3.33,0,6,0,2414,27.1
0,18.25,229.77,84996,15.36,0,3,1,8813,27.3
0,12.69,451.9,54000,12.69,0,0,0,15136,39.8
0,21.67,960.11,115000,22.82,0,0,0,40032,97.6
0,19.91,502.44,58000,7.03,2,1,1,0,32.71
0,17.58,377.49,61651,15.69,0,1,0,12194,83
0,12.69,271.14,40904,25.11,0,4,0,6204,56.4
0,20.3,42.66,18000,0,0,1,1,0,0
0,14.27,98.32,40000,19.62,0,0,1,5949,44.7
0,12.69,621.36,78000,17.23,1,0,0,2152,5.5
0,22.06,553.07,55200,16.76,0,1,0,26676,33.1
0,7.9,267.53,30000,26.88,0,0,0,418,6
0,12.42,449.15,66000,11.29,2,1,0,15649,26.4
0,12.42,561.44,175000,9.44,0,0,0,23685,59.9
0,11.71,88.4,42000,13.17,0,0,0,5915,51
0,15.27,287.19,43200,16.44,1,2,0,6619,45.3
0,18.64,141.59,60000,16.6,0,0,0,10453,72.6
0,18.25,568.04,54150,18.19,0,2,1,4483,30.9
0,19.91,317.33,45000,23.31,0,1,0,3636,27.5
0,11.71,143.64,36000,1.75,0,0,0,8628,47.7
0,18.25,204.24,85200,18.13,0,1,0,3198,32
0,15.96,388.75,39000,16.62,0,2,0,18527,62
0,14.27,702.26,68500,20.39,0,0,0,20483,79.4
0,14.27,280.91,52000,4.36,0,1,0,8664,46.1
0,11.71,662.95,125000,10.67,0,0,0,12313,32.4
0,19.42,314.07,207000,16.5,0,0,0,62909,74.4
0,12.42,628.81,130000,6.66,0,4,0,14506,16.8
0,19.42,278.74,125000,18.12,0,1,1,4470,77.1
0,19.91,555.33,110000,11.28,0,1,1,10694,63.3
0,13.49,345.08,54000,23,0,0,1,9266,34.9
0,13.49,414.09,60000,29.3,0,1,0,16107,60.3
0,12.69,497.09,50000,27.96,1,0,0,35238,65.4
0,11.71,441.97,63623,7.58,0,1,0,15317,14.2
0,13.49,805.17,200000,8.96,0,1,0,13727,34.8
0,13.49,414.09,49200,24.12,0,2,0,29948,72.7
0,17.27,649.33,60240,22.55,0,0,0,54893,76.4
0,22.06,663.68,68000,15.67,0,1,0,26698,91.1
0,13.49,690.15,115000,5.06,0,2,0,14453,54.5
0,20.3,380.59,54000,19.31,0,2,1,11619,81.8
0,22.35,333.82,86729.5,23,0,0,1,17760,99.2
0,10.65,431.37,69000,16.35,0,0,0,21624,18.6
0,17.27,274.98,48000,11.97,0,0,0,7184,69.1
0,18.64,352.68,46000,5.09,0,2,0,9919,62
0,11.71,441.97,40000,18.33,0,0,0,2376,3.6
0,18.25,459.54,60000,23,0,0,0,17976,92.7
0,23.13,989.29,100000,7.82,1,2,0,16676,91.6
0,16.77,356.1,73000,16.54,0,1,0,5890,29.7
0,18.64,360.41,39996,23.64,0,1,0,16956,64.2
0,13.49,438.82,82776,14.08,0,1,0,41170,50
0,20.3,799.84,414996,4.72,0,0,0,56569,88.1
0,12.42,538.98,60000,27.52,0,3,0,9874,24.1
0,17.27,499.96,67500,11.84,0,2,0,19189,87
0,17.58,503.32,66397.44,16.36,0,0,0,12671,67.4
0,14.27,807.01,73000,29.56,0,3,0,9472,18.3
0,12.42,226.26,25000,25.87,0,0,0,1520,21.7
0,17.58,586.99,48800,23.48,0,3,0,15529,46.2
0,11.71,707.15,55000,23.65,0,0,0,28560,40.7
0,7.9,283.2,60000,9.04,0,0,0,4251,10.8
0,19.91,925.54,65000,14.22,0,0,0,45819,93.9
0,12.42,449.15,110000,5.09,0,3,0,5781,18.4
0,14.65,472.14,260000,4.4,1,1,0,15965,20.1
0,19.42,916.03,250000,11.29,0,1,0,58759,51.6
0,12.42,700.67,129000,4.03,0,0,0,14814,48.9
0,11.71,773.44,90000,8.31,0,0,0,9535,49.9
0,10.65,323.53,100000,8.84,1,0,0,5606,21.5
0,18.25,382.95,55000,17.08,0,2,0,14384,53.9
0,12.69,497.09,115000,0.16,0,0,0,627,3.8
0,19.91,785.39,62000,24.29,1,0,0,8944,52.3
0,19.91,317.33,65000,15.69,0,1,0,7082,85.3
0,16.77,741.88,69996,24.4,0,0,0,52473,95.8
0,19.42,502.51,75000,20.59,0,0,0,32675,97.8
0,18.64,581.79,200000,7.14,0,3,0,12189,73.9
0,18.64,720.81,72000,14.97,0,0,0,11477,83.8
0,12.42,786.01,83660,22.43,0,0,0,19950,12.6
0,12.69,271.14,79000,14.84,0,0,0,22849,61.9
0,17.27,874.93,128800,8.55,0,2,0,22696,46.5
0,12.69,271.14,78000,12.42,0,5,0,9288,64.5
0,14.65,566.56,60000,12.52,0,1,0,12951,65.7
0,12.69,564.87,73000,23.79,0,0,0,24494,43.4
0,8.9,115.98,60000,16.38,0,0,0,21769,62.9
0,15.27,421.8,70000,14.59,0,1,0,27396,83.7
0,16.77,227.51,72000,6.27,0,0,0,1304,46.6
0,20.3,799.84,135000,16.36,0,1,0,13823,56.7
0,12.42,516.52,64000,20.74,0,1,0,8214,36.3
0,12.69,632.66,145000,13.99,0,0,0,66742,63.3
0,19.42,314.07,42000,20.94,0,1,0,1494,20.2
0,18.64,901.01,75000,13.82,0,0,0,35846,87.2
0,19.03,778.72,110000,10.81,0,2,0,30166,71.7
0,19.91,925.54,73000,22.64,0,0,0,22669,85.5
0,11.71,773.44,155000,5.54,0,0,0,1556,5.8
0,8.9,248.52,75000,1.63,0,0,0,4279,19.9
0,18.64,849.52,66000,19.67,0,0,0,13018,49.1
0,12.69,451.9,109000,6.14,0,1,0,6300,10.3
0,22.74,981.45,180000,15.83,0,0,0,62197,89
0,12.42,718.64,62400,7.38,0,0,0,2905,16.5
0,14.27,585.22,80000,10.88,0,2,0,3777,15.9
0,18.25,191.48,81996,13.84,0,2,0,10372,56.4
0,19.42,549.62,300000,5.53,0,0,0,22973,70.8
0,7.9,333.78,80000,8.21,0,0,0,27829,44.7
0,14.27,327.72,71016,16.12,0,1,0,18053,48.4
0,17.58,413.98,40000,22.8,1,1,0,16959,51.7
0,12.42,336.86,113000,19.09,0,1,0,1342,8.5
0,13.49,57.52,95832,13.19,0,0,0,95558,59.6
0,11.71,773.44,108000,11.27,0,0,0,29481,64.5
0,13.49,805.17,100000,19.76,0,0,0,34533,88.1
0,15.96,194.38,57000,14.61,0,1,0,8730,63.1
0,18.25,602.5,42090.48,19.79,0,1,1,20177,61.9
0,14.27,808.18,112000,17.66,0,0,0,30394,82.1
0,22.35,456.22,80000,21.07,0,2,1,24551,98
0,15.27,402.06,68500,12.91,0,1,0,15661,57.8
0,10.65,431.37,68000,18.44,0,0,0,15505,29.6
0,17.27,362.48,27600,16.26,0,0,0,13346,79.9
0,13.49,446.87,60000,20.3,0,2,0,22137,40.1
0,20.89,944.71,100000,15.44,0,0,0,70717,92.4
0,14.27,585.22,103000,15.23,0,1,0,26907,30.6
0,14.27,468.17,85000,8.84,0,0,0,23506,60
0,14.27,491.58,140000,10.16,0,0,0,27347,85.2
0,16.77,395.67,64140,22.11,0,3,0,23564,80.7
0,23.91,852.86,175000,8.52,0,1,0,44559,60.2
0,18.25,893.54,123500,22.89,0,1,0,36199,92.1
0,14.27,351.13,54200,20.99,0,0,0,25798,70.5
